Type, Size, Saturation, Time
list, 9, 25, 4.315376281738281e-05
list, 9, 25, 4.935264587402344e-05
list, 9, 25, 4.291534423828125e-05
list, 9, 25, 4.3392181396484375e-05
list, 9, 25, 4.410743713378906e-05
list, 9, 25, 4.291534423828125e-05
list, 9, 25, 7.224082946777344e-05
list, 9, 25, 4.8160552978515625e-05
list, 9, 30, 4.2438507080078125e-05
list, 9, 30, 5.316734313964844e-05
list, 9, 30, 5.53131103515625e-05
list, 9, 30, 5.841255187988281e-05
list, 9, 30, 4.649162292480469e-05
list, 9, 30, 5.054473876953125e-05
list, 9, 30, 5.91278076171875e-05
list, 9, 30, 6.628036499023438e-05
list, 9, 30, 6.508827209472656e-05
list, 9, 30, 5.364418029785156e-05
list, 9, 35, 5.316734313964844e-05
list, 9, 35, 5.245208740234375e-05
list, 9, 35, 5.2928924560546875e-05
list, 9, 35, 5.507469177246094e-05
list, 9, 35, 5.2928924560546875e-05
list, 9, 35, 4.673004150390625e-05
list, 9, 35, 4.482269287109375e-05
list, 9, 35, 6.0558319091796875e-05
list, 9, 35, 5.125999450683594e-05
list, 9, 35, 6.413459777832031e-05
list, 9, 40, 6.031990051269531e-05
list, 9, 40, 4.839897155761719e-05
list, 9, 40, 5.435943603515625e-05
list, 9, 40, 5.8650970458984375e-05
list, 9, 40, 6.175041198730469e-05
list, 9, 40, 5.698204040527344e-05
list, 9, 40, 6.628036499023438e-05
list, 9, 40, 6.079673767089844e-05
list, 9, 40, 6.0558319091796875e-05
list, 9, 40, 5.1975250244140625e-05
list, 9, 45, 8.821487426757812e-05
list, 9, 45, 6.437301635742188e-05
list, 9, 45, 6.079673767089844e-05
list, 9, 45, 5.507469177246094e-05
list, 9, 45, 5.745887756347656e-05
list, 9, 45, 5.459785461425781e-05
list, 9, 45, 5.5789947509765625e-05
list, 9, 45, 6.270408630371094e-05
list, 9, 45, 6.4849853515625e-05
list, 9, 45, 5.078315734863281e-05
list, 9, 50, 5.459785461425781e-05
list, 9, 50, 8.058547973632812e-05
list, 9, 50, 7.319450378417969e-05
list, 9, 50, 5.698204040527344e-05
list, 9, 50, 8.630752563476562e-05
list, 9, 50, 7.200241088867188e-05
list, 9, 50, 6.29425048828125e-05
list, 9, 50, 4.673004150390625e-05
list, 9, 50, 5.7697296142578125e-05
list, 9, 50, 5.698204040527344e-05
list, 9, 55, 6.008148193359375e-05
list, 9, 55, 5.5789947509765625e-05
list, 9, 55, 6.222724914550781e-05
list, 9, 55, 5.221366882324219e-05
list, 9, 55, 5.53131103515625e-05
list, 9, 55, 5.173683166503906e-05
list, 9, 55, 5.7220458984375e-05
list, 9, 55, 7.05718994140625e-05
list, 9, 55, 6.175041198730469e-05
list, 9, 55, 8.153915405273438e-05
list, 9, 60, 7.081031799316406e-05
list, 9, 60, 6.246566772460938e-05
list, 9, 60, 6.127357482910156e-05
list, 9, 60, 6.580352783203125e-05
list, 9, 60, 6.365776062011719e-05
list, 9, 60, 6.29425048828125e-05
list, 9, 60, 5.984306335449219e-05
list, 9, 60, 7.605552673339844e-05
list, 9, 60, 6.175041198730469e-05
list, 9, 60, 5.626678466796875e-05
list, 9, 65, 6.771087646484375e-05
list, 9, 65, 5.078315734863281e-05
list, 9, 65, 5.8650970458984375e-05
list, 9, 65, 6.508827209472656e-05
list, 9, 65, 5.459785461425781e-05
list, 9, 65, 5.2928924560546875e-05
list, 9, 65, 6.580352783203125e-05
list, 9, 65, 5.602836608886719e-05
list, 9, 65, 6.365776062011719e-05
list, 9, 65, 6.127357482910156e-05
list, 9, 70, 6.127357482910156e-05
list, 9, 70, 7.843971252441406e-05
list, 9, 70, 7.796287536621094e-05
list, 9, 70, 6.723403930664062e-05
list, 9, 70, 6.628036499023438e-05
list, 9, 70, 6.365776062011719e-05
list, 9, 70, 8.416175842285156e-05
list, 9, 70, 6.008148193359375e-05
list, 9, 70, 5.5789947509765625e-05
list, 9, 70, 5.7697296142578125e-05
list, 9, 75, 6.389617919921875e-05
list, 9, 75, 5.745887756347656e-05
list, 9, 75, 6.127357482910156e-05
list, 9, 75, 5.8650970458984375e-05
list, 9, 75, 5.745887756347656e-05
list, 9, 75, 6.914138793945312e-05
list, 9, 75, 5.6743621826171875e-05
list, 9, 75, 7.152557373046875e-05
list, 9, 75, 5.817413330078125e-05
list, 9, 75, 6.0558319091796875e-05
list, 9, 80, 6.198883056640625e-05
list, 9, 80, 6.747245788574219e-05
list, 9, 80, 5.9604644775390625e-05
list, 9, 80, 5.7697296142578125e-05
list, 9, 80, 7.82012939453125e-05
list, 9, 80, 5.793571472167969e-05
list, 9, 80, 6.771087646484375e-05
list, 9, 80, 6.771087646484375e-05
list, 9, 80, 6.29425048828125e-05
list, 9, 80, 9.369850158691406e-05
list, 9, 85, 6.0558319091796875e-05
list, 9, 85, 6.198883056640625e-05
list, 9, 85, 6.151199340820312e-05
list, 9, 85, 5.626678466796875e-05
list, 9, 85, 5.507469177246094e-05
list, 9, 85, 0.00010013580322265625
list, 9, 85, 5.745887756347656e-05
list, 9, 85, 5.412101745605469e-05
list, 9, 85, 6.079673767089844e-05
list, 9, 85, 5.8650970458984375e-05
list, 9, 90, 7.462501525878906e-05
list, 9, 90, 8.0108642578125e-05
list, 9, 90, 5.745887756347656e-05
list, 9, 90, 6.532669067382812e-05
list, 9, 90, 5.698204040527344e-05
list, 9, 90, 6.437301635742188e-05
list, 9, 90, 6.0558319091796875e-05
list, 9, 90, 6.914138793945312e-05
list, 9, 90, 5.936622619628906e-05
list, 9, 90, 5.841255187988281e-05
list, 9, 95, 7.343292236328125e-05
list, 9, 95, 6.389617919921875e-05
list, 9, 95, 7.104873657226562e-05
list, 9, 95, 6.198883056640625e-05
list, 9, 95, 6.842613220214844e-05
list, 9, 95, 5.507469177246094e-05
list, 9, 95, 6.842613220214844e-05
list, 9, 95, 5.888938903808594e-05
list, 9, 95, 6.818771362304688e-05
list, 9, 95, 7.128715515136719e-05
list, 9, 100, 6.67572021484375e-05
list, 9, 100, 6.079673767089844e-05
list, 9, 100, 6.175041198730469e-05
list, 9, 100, 6.127357482910156e-05
list, 9, 100, 7.724761962890625e-05
list, 9, 100, 6.628036499023438e-05
list, 9, 100, 6.389617919921875e-05
list, 9, 100, 5.8650970458984375e-05
list, 9, 100, 6.580352783203125e-05
list, 9, 100, 6.866455078125e-05
list, 10, 5, 5.53131103515625e-05
list, 10, 5, 9.083747863769531e-05
list, 10, 5, 5.817413330078125e-05
list, 10, 5, 5.316734313964844e-05
list, 10, 5, 5.6743621826171875e-05
list, 10, 5, 4.9591064453125e-05
list, 10, 5, 4.863739013671875e-05
list, 10, 5, 5.1021575927734375e-05
list, 10, 5, 4.839897155761719e-05
list, 10, 5, 4.935264587402344e-05
list, 10, 10, 5.936622619628906e-05
list, 10, 10, 4.839897155761719e-05
list, 10, 10, 5.5789947509765625e-05
list, 10, 10, 8.702278137207031e-05
list, 10, 10, 5.0067901611328125e-05
list, 10, 10, 4.9114227294921875e-05
list, 10, 10, 4.982948303222656e-05
list, 10, 10, 4.9591064453125e-05
list, 10, 10, 5.316734313964844e-05
list, 10, 10, 4.9114227294921875e-05
list, 10, 15, 6.365776062011719e-05
list, 10, 15, 5.340576171875e-05
list, 10, 15, 6.151199340820312e-05
list, 10, 15, 6.365776062011719e-05
list, 10, 15, 5.078315734863281e-05
list, 10, 15, 5.030632019042969e-05
list, 10, 15, 5.984306335449219e-05
list, 10, 15, 4.863739013671875e-05
list, 10, 15, 6.723403930664062e-05
list, 10, 15, 5.817413330078125e-05
list, 10, 20, 6.747245788574219e-05
list, 10, 20, 5.6743621826171875e-05
list, 10, 20, 6.008148193359375e-05
list, 10, 20, 4.8160552978515625e-05
list, 10, 20, 6.556510925292969e-05
list, 10, 20, 5.435943603515625e-05
list, 10, 20, 5.555152893066406e-05
list, 10, 20, 5.078315734863281e-05
list, 10, 20, 6.914138793945312e-05
list, 10, 20, 5.626678466796875e-05
list, 10, 25, 5.221366882324219e-05
list, 10, 25, 5.984306335449219e-05
list, 10, 25, 5.91278076171875e-05
list, 10, 25, 5.269050598144531e-05
list, 10, 25, 5.9604644775390625e-05
list, 10, 25, 5.2928924560546875e-05
list, 10, 25, 5.4836273193359375e-05
list, 10, 25, 5.459785461425781e-05
list, 10, 25, 5.7697296142578125e-05
list, 10, 25, 5.316734313964844e-05
list, 10, 30, 5.459785461425781e-05
list, 10, 30, 5.4836273193359375e-05
list, 10, 30, 7.152557373046875e-05
list, 10, 30, 5.8650970458984375e-05
list, 10, 30, 5.6743621826171875e-05
list, 10, 30, 6.532669067382812e-05
list, 10, 30, 6.29425048828125e-05
list, 10, 30, 6.079673767089844e-05
list, 10, 30, 5.7697296142578125e-05
list, 10, 30, 5.984306335449219e-05
list, 10, 35, 5.698204040527344e-05
list, 10, 35, 5.435943603515625e-05
list, 10, 35, 5.1975250244140625e-05
list, 10, 35, 5.435943603515625e-05
list, 10, 35, 5.793571472167969e-05
list, 10, 35, 5.507469177246094e-05
list, 10, 35, 6.532669067382812e-05
list, 10, 35, 5.3882598876953125e-05
list, 10, 35, 6.151199340820312e-05
list, 10, 35, 5.817413330078125e-05
list, 10, 40, 5.936622619628906e-05
list, 10, 40, 5.5789947509765625e-05
list, 10, 40, 5.412101745605469e-05
list, 10, 40, 6.198883056640625e-05
list, 10, 40, 7.081031799316406e-05
list, 10, 40, 6.0558319091796875e-05
list, 10, 40, 6.985664367675781e-05
list, 10, 40, 6.175041198730469e-05
list, 10, 40, 5.888938903808594e-05
list, 10, 40, 5.412101745605469e-05
list, 10, 45, 7.176399230957031e-05
list, 10, 45, 5.91278076171875e-05
list, 10, 45, 5.698204040527344e-05
list, 10, 45, 6.961822509765625e-05
list, 10, 45, 5.817413330078125e-05
list, 10, 45, 4.935264587402344e-05
list, 10, 45, 5.817413330078125e-05
list, 10, 45, 6.580352783203125e-05
list, 10, 45, 6.389617919921875e-05
list, 10, 45, 5.507469177246094e-05
list, 10, 50, 7.414817810058594e-05
list, 10, 50, 5.5789947509765625e-05
list, 10, 50, 6.556510925292969e-05
list, 10, 50, 5.650520324707031e-05
list, 10, 50, 7.319450378417969e-05
list, 10, 50, 6.079673767089844e-05
list, 10, 50, 5.602836608886719e-05
list, 10, 50, 5.340576171875e-05
list, 10, 50, 6.270408630371094e-05
list, 10, 50, 6.771087646484375e-05
list, 10, 55, 6.127357482910156e-05
list, 10, 55, 5.841255187988281e-05
list, 10, 55, 5.91278076171875e-05
list, 10, 55, 5.5789947509765625e-05
list, 10, 55, 6.341934204101562e-05
list, 10, 55, 6.437301635742188e-05
list, 10, 55, 5.602836608886719e-05
list, 10, 55, 8.749961853027344e-05
list, 10, 55, 5.507469177246094e-05
list, 10, 55, 6.246566772460938e-05
list, 10, 60, 6.318092346191406e-05
list, 10, 60, 5.626678466796875e-05
list, 10, 60, 5.793571472167969e-05
list, 10, 60, 6.437301635742188e-05
list, 10, 60, 5.602836608886719e-05
list, 10, 60, 5.936622619628906e-05
list, 10, 60, 5.7220458984375e-05
list, 10, 60, 5.817413330078125e-05
list, 10, 60, 5.7697296142578125e-05
list, 10, 60, 8.440017700195312e-05
list, 10, 65, 6.341934204101562e-05
list, 10, 65, 5.9604644775390625e-05
list, 10, 65, 7.224082946777344e-05
list, 10, 65, 6.389617919921875e-05
list, 10, 65, 6.365776062011719e-05
list, 10, 65, 5.888938903808594e-05
list, 10, 65, 5.817413330078125e-05
list, 10, 65, 6.628036499023438e-05
list, 10, 65, 6.580352783203125e-05
list, 10, 65, 6.842613220214844e-05
list, 10, 70, 5.9604644775390625e-05
list, 10, 70, 6.175041198730469e-05
list, 10, 70, 5.8650970458984375e-05
list, 10, 70, 5.936622619628906e-05
list, 10, 70, 6.175041198730469e-05
list, 10, 70, 5.793571472167969e-05
list, 10, 70, 6.508827209472656e-05
list, 10, 70, 5.9604644775390625e-05
list, 10, 70, 6.365776062011719e-05
list, 10, 70, 6.0558319091796875e-05
list, 10, 75, 7.343292236328125e-05
list, 10, 75, 5.888938903808594e-05
list, 10, 75, 6.866455078125e-05
list, 10, 75, 7.343292236328125e-05
list, 10, 75, 6.604194641113281e-05
list, 10, 75, 6.222724914550781e-05
list, 10, 75, 6.461143493652344e-05
list, 10, 75, 6.29425048828125e-05
list, 10, 75, 7.033348083496094e-05
list, 10, 75, 6.246566772460938e-05
list, 10, 80, 6.508827209472656e-05
list, 10, 80, 6.818771362304688e-05
list, 10, 80, 5.6743621826171875e-05
list, 10, 80, 5.698204040527344e-05
list, 10, 80, 7.081031799316406e-05
list, 10, 80, 6.270408630371094e-05
list, 10, 80, 6.389617919921875e-05
list, 10, 80, 6.103515625e-05
list, 10, 80, 6.723403930664062e-05
list, 10, 80, 6.127357482910156e-05
list, 10, 85, 5.984306335449219e-05
list, 10, 85, 6.937980651855469e-05
list, 10, 85, 6.127357482910156e-05
list, 10, 85, 6.222724914550781e-05
list, 10, 85, 6.985664367675781e-05
list, 10, 85, 5.984306335449219e-05
list, 10, 85, 6.580352783203125e-05
list, 10, 85, 7.43865966796875e-05
list, 10, 85, 6.389617919921875e-05
list, 10, 85, 7.176399230957031e-05
list, 10, 90, 5.984306335449219e-05
list, 10, 90, 6.341934204101562e-05
list, 10, 90, 6.365776062011719e-05
list, 10, 90, 7.009506225585938e-05
list, 10, 90, 6.365776062011719e-05
list, 10, 90, 6.532669067382812e-05
list, 10, 90, 6.842613220214844e-05
list, 10, 90, 6.508827209472656e-05
list, 10, 90, 6.818771362304688e-05
list, 10, 90, 6.079673767089844e-05
list, 10, 95, 6.4849853515625e-05
list, 10, 95, 6.723403930664062e-05
list, 10, 95, 6.628036499023438e-05
list, 10, 95, 7.224082946777344e-05
list, 10, 95, 6.961822509765625e-05
list, 10, 95, 6.127357482910156e-05
list, 10, 95, 6.67572021484375e-05
list, 10, 95, 6.389617919921875e-05
list, 10, 95, 6.0558319091796875e-05
list, 10, 95, 7.200241088867188e-05
list, 10, 100, 6.508827209472656e-05
list, 10, 100, 6.365776062011719e-05
list, 10, 100, 7.462501525878906e-05
list, 10, 100, 8.463859558105469e-05
list, 10, 100, 6.4849853515625e-05
list, 10, 100, 6.794929504394531e-05
list, 10, 100, 7.2479248046875e-05
list, 10, 100, 7.081031799316406e-05
list, 10, 100, 6.771087646484375e-05
list, 10, 100, 6.580352783203125e-05
list, 11, 5, 5.316734313964844e-05
list, 11, 5, 5.125999450683594e-05
list, 11, 5, 5.53131103515625e-05
list, 11, 5, 5.602836608886719e-05
list, 11, 5, 5.841255187988281e-05
list, 11, 5, 6.175041198730469e-05
list, 11, 5, 5.173683166503906e-05
list, 11, 5, 6.222724914550781e-05
list, 11, 5, 4.792213439941406e-05
list, 11, 5, 5.698204040527344e-05
list, 11, 10, 5.3882598876953125e-05
list, 11, 10, 5.1975250244140625e-05
list, 11, 10, 5.078315734863281e-05
list, 11, 10, 5.364418029785156e-05
list, 11, 10, 5.555152893066406e-05
list, 11, 10, 6.4849853515625e-05
list, 11, 10, 5.364418029785156e-05
list, 11, 10, 5.030632019042969e-05
list, 11, 10, 5.364418029785156e-05
list, 11, 10, 7.605552673339844e-05
list, 11, 15, 5.2928924560546875e-05
list, 11, 15, 5.745887756347656e-05
list, 11, 15, 6.0558319091796875e-05
list, 11, 15, 5.793571472167969e-05
list, 11, 15, 5.459785461425781e-05
list, 11, 15, 5.555152893066406e-05
list, 11, 15, 5.650520324707031e-05
list, 11, 15, 5.316734313964844e-05
list, 11, 15, 5.698204040527344e-05
list, 11, 15, 5.435943603515625e-05
list, 11, 20, 6.318092346191406e-05
list, 11, 20, 5.459785461425781e-05
list, 11, 20, 0.00010323524475097656
list, 11, 20, 6.413459777832031e-05
list, 11, 20, 5.459785461425781e-05
list, 11, 20, 5.316734313964844e-05
list, 11, 20, 5.221366882324219e-05
list, 11, 20, 6.079673767089844e-05
list, 11, 20, 5.817413330078125e-05
list, 11, 20, 4.887580871582031e-05
list, 11, 25, 5.507469177246094e-05
list, 11, 25, 5.817413330078125e-05
list, 11, 25, 5.5789947509765625e-05
list, 11, 25, 7.414817810058594e-05
list, 11, 25, 7.62939453125e-05
list, 11, 25, 6.747245788574219e-05
list, 11, 25, 5.602836608886719e-05
list, 11, 25, 6.270408630371094e-05
list, 11, 25, 6.413459777832031e-05
list, 11, 25, 5.173683166503906e-05
list, 11, 30, 7.033348083496094e-05
list, 11, 30, 5.459785461425781e-05
list, 11, 30, 6.413459777832031e-05
list, 11, 30, 5.817413330078125e-05
list, 11, 30, 6.127357482910156e-05
list, 11, 30, 5.7220458984375e-05
list, 11, 30, 5.364418029785156e-05
list, 11, 30, 5.459785461425781e-05
list, 11, 30, 5.698204040527344e-05
list, 11, 30, 5.316734313964844e-05
list, 11, 35, 0.00010037422180175781
list, 11, 35, 5.412101745605469e-05
list, 11, 35, 6.341934204101562e-05
list, 11, 35, 5.245208740234375e-05
list, 11, 35, 6.175041198730469e-05
list, 11, 35, 7.033348083496094e-05
list, 11, 35, 6.222724914550781e-05
list, 11, 35, 6.079673767089844e-05
list, 11, 35, 5.459785461425781e-05
list, 11, 35, 5.8650970458984375e-05
list, 11, 40, 6.771087646484375e-05
list, 11, 40, 6.723403930664062e-05
list, 11, 40, 6.413459777832031e-05
list, 11, 40, 7.510185241699219e-05
list, 11, 40, 5.91278076171875e-05
list, 11, 40, 5.626678466796875e-05
list, 11, 40, 6.604194641113281e-05
list, 11, 40, 6.389617919921875e-05
list, 11, 40, 6.461143493652344e-05
list, 11, 40, 6.842613220214844e-05
list, 11, 45, 5.7697296142578125e-05
list, 11, 45, 6.389617919921875e-05
list, 11, 45, 5.841255187988281e-05
list, 11, 45, 6.461143493652344e-05
list, 11, 45, 6.437301635742188e-05
list, 11, 45, 5.841255187988281e-05
list, 11, 45, 5.745887756347656e-05
list, 11, 45, 7.224082946777344e-05
list, 11, 45, 5.698204040527344e-05
list, 11, 45, 6.175041198730469e-05
list, 11, 50, 7.939338684082031e-05
list, 11, 50, 6.151199340820312e-05
list, 11, 50, 7.081031799316406e-05
list, 11, 50, 6.29425048828125e-05
list, 11, 50, 6.222724914550781e-05
list, 11, 50, 6.079673767089844e-05
list, 11, 50, 5.316734313964844e-05
list, 11, 50, 6.365776062011719e-05
list, 11, 50, 5.841255187988281e-05
list, 11, 50, 7.295608520507812e-05
list, 11, 55, 5.817413330078125e-05
list, 11, 55, 6.031990051269531e-05
list, 11, 55, 6.747245788574219e-05
list, 11, 55, 5.888938903808594e-05
list, 11, 55, 7.224082946777344e-05
list, 11, 55, 6.29425048828125e-05
list, 11, 55, 6.175041198730469e-05
list, 11, 55, 6.914138793945312e-05
list, 11, 55, 5.841255187988281e-05
list, 11, 55, 5.793571472167969e-05
list, 11, 60, 7.414817810058594e-05
list, 11, 60, 6.270408630371094e-05
list, 11, 60, 6.413459777832031e-05
list, 11, 60, 6.556510925292969e-05
list, 11, 60, 6.413459777832031e-05
list, 11, 60, 6.914138793945312e-05
list, 11, 60, 5.53131103515625e-05
list, 11, 60, 5.6743621826171875e-05
list, 11, 60, 6.341934204101562e-05
list, 11, 60, 7.081031799316406e-05
list, 11, 65, 6.651878356933594e-05
list, 11, 65, 6.389617919921875e-05
list, 11, 65, 6.532669067382812e-05
list, 11, 65, 6.747245788574219e-05
list, 11, 65, 6.413459777832031e-05
list, 11, 65, 6.961822509765625e-05
list, 11, 65, 6.389617919921875e-05
list, 11, 65, 6.389617919921875e-05
list, 11, 65, 6.67572021484375e-05
list, 11, 65, 6.556510925292969e-05
list, 11, 70, 8.0108642578125e-05
list, 11, 70, 6.341934204101562e-05
list, 11, 70, 6.318092346191406e-05
list, 11, 70, 7.43865966796875e-05
list, 11, 70, 7.05718994140625e-05
list, 11, 70, 6.866455078125e-05
list, 11, 70, 6.67572021484375e-05
list, 11, 70, 6.723403930664062e-05
list, 11, 70, 6.985664367675781e-05
list, 11, 70, 6.031990051269531e-05
list, 11, 75, 7.128715515136719e-05
list, 11, 75, 6.318092346191406e-05
list, 11, 75, 6.747245788574219e-05
list, 11, 75, 6.794929504394531e-05
list, 11, 75, 8.177757263183594e-05
list, 11, 75, 6.556510925292969e-05
list, 11, 75, 6.246566772460938e-05
list, 11, 75, 7.295608520507812e-05
list, 11, 75, 6.4849853515625e-05
list, 11, 75, 6.508827209472656e-05
list, 11, 80, 7.009506225585938e-05
list, 11, 80, 6.556510925292969e-05
list, 11, 80, 6.866455078125e-05
list, 11, 80, 7.963180541992188e-05
list, 11, 80, 6.937980651855469e-05
list, 11, 80, 6.651878356933594e-05
list, 11, 80, 6.389617919921875e-05
list, 11, 80, 7.176399230957031e-05
list, 11, 80, 7.367134094238281e-05
list, 11, 80, 7.772445678710938e-05
list, 11, 85, 6.270408630371094e-05
list, 11, 85, 6.842613220214844e-05
list, 11, 85, 7.05718994140625e-05
list, 11, 85, 7.009506225585938e-05
list, 11, 85, 7.104873657226562e-05
list, 11, 85, 7.581710815429688e-05
list, 11, 85, 9.012222290039062e-05
list, 11, 85, 6.556510925292969e-05
list, 11, 85, 8.034706115722656e-05
list, 11, 85, 6.890296936035156e-05
list, 11, 90, 7.534027099609375e-05
list, 11, 90, 6.747245788574219e-05
list, 11, 90, 7.414817810058594e-05
list, 11, 90, 6.580352783203125e-05
list, 11, 90, 8.106231689453125e-05
list, 11, 90, 7.319450378417969e-05
list, 11, 90, 8.177757263183594e-05
list, 11, 90, 7.390975952148438e-05
list, 11, 90, 7.653236389160156e-05
list, 11, 90, 6.914138793945312e-05
list, 11, 95, 6.794929504394531e-05
list, 11, 95, 7.033348083496094e-05
list, 11, 95, 7.319450378417969e-05
list, 11, 95, 8.487701416015625e-05
list, 11, 95, 6.67572021484375e-05
list, 11, 95, 7.128715515136719e-05
list, 11, 95, 7.224082946777344e-05
list, 11, 95, 7.271766662597656e-05
list, 11, 95, 8.249282836914062e-05
list, 11, 95, 7.152557373046875e-05
list, 11, 100, 7.724761962890625e-05
list, 11, 100, 9.226799011230469e-05
list, 11, 100, 7.581710815429688e-05
list, 11, 100, 9.012222290039062e-05
list, 11, 100, 8.249282836914062e-05
list, 11, 100, 8.153915405273438e-05
list, 11, 100, 9.250640869140625e-05
list, 11, 100, 7.796287536621094e-05
list, 11, 100, 7.963180541992188e-05
list, 11, 100, 9.441375732421875e-05
list, 12, 5, 6.532669067382812e-05
list, 12, 5, 5.459785461425781e-05
list, 12, 5, 5.793571472167969e-05
list, 12, 5, 6.413459777832031e-05
list, 12, 5, 5.555152893066406e-05
list, 12, 5, 5.1975250244140625e-05
list, 12, 5, 6.771087646484375e-05
list, 12, 5, 5.340576171875e-05
list, 12, 5, 6.651878356933594e-05
list, 12, 5, 5.316734313964844e-05
list, 12, 10, 6.628036499023438e-05
list, 12, 10, 5.459785461425781e-05
list, 12, 10, 5.316734313964844e-05
list, 12, 10, 5.0067901611328125e-05
list, 12, 10, 6.651878356933594e-05
list, 12, 10, 5.91278076171875e-05
list, 12, 10, 5.173683166503906e-05
list, 12, 10, 4.982948303222656e-05
list, 12, 10, 5.555152893066406e-05
list, 12, 10, 5.91278076171875e-05
list, 12, 15, 5.5789947509765625e-05
list, 12, 15, 5.221366882324219e-05
list, 12, 15, 5.91278076171875e-05
list, 12, 15, 6.747245788574219e-05
list, 12, 15, 6.961822509765625e-05
list, 12, 15, 5.793571472167969e-05
list, 12, 15, 5.745887756347656e-05
list, 12, 15, 5.650520324707031e-05
list, 12, 15, 6.604194641113281e-05
list, 12, 15, 5.626678466796875e-05
list, 12, 20, 6.127357482910156e-05
list, 12, 20, 6.628036499023438e-05
list, 12, 20, 6.198883056640625e-05
list, 12, 20, 6.175041198730469e-05
list, 12, 20, 6.008148193359375e-05
list, 12, 20, 5.888938903808594e-05
list, 12, 20, 6.0558319091796875e-05
list, 12, 20, 5.984306335449219e-05
list, 12, 20, 5.602836608886719e-05
list, 12, 20, 5.5789947509765625e-05
list, 12, 25, 5.626678466796875e-05
list, 12, 25, 5.7220458984375e-05
list, 12, 25, 5.817413330078125e-05
list, 12, 25, 7.462501525878906e-05
list, 12, 25, 6.628036499023438e-05
list, 12, 25, 5.650520324707031e-05
list, 12, 25, 6.222724914550781e-05
list, 12, 25, 6.008148193359375e-05
list, 12, 25, 5.8650970458984375e-05
list, 12, 25, 5.555152893066406e-05
list, 12, 30, 7.104873657226562e-05
list, 12, 30, 5.7220458984375e-05
list, 12, 30, 5.817413330078125e-05
list, 12, 30, 5.793571472167969e-05
list, 12, 30, 6.103515625e-05
list, 12, 30, 5.793571472167969e-05
list, 12, 30, 6.4849853515625e-05
list, 12, 30, 6.175041198730469e-05
list, 12, 30, 6.580352783203125e-05
list, 12, 30, 5.91278076171875e-05
list, 12, 35, 6.365776062011719e-05
list, 12, 35, 5.841255187988281e-05
list, 12, 35, 5.6743621826171875e-05
list, 12, 35, 7.43865966796875e-05
list, 12, 35, 6.4849853515625e-05
list, 12, 35, 6.222724914550781e-05
list, 12, 35, 6.103515625e-05
list, 12, 35, 6.008148193359375e-05
list, 12, 35, 5.9604644775390625e-05
list, 12, 35, 6.008148193359375e-05
list, 12, 40, 7.796287536621094e-05
list, 12, 40, 8.106231689453125e-05
list, 12, 40, 6.079673767089844e-05
list, 12, 40, 6.175041198730469e-05
list, 12, 40, 7.009506225585938e-05
list, 12, 40, 6.532669067382812e-05
list, 12, 40, 8.058547973632812e-05
list, 12, 40, 6.461143493652344e-05
list, 12, 40, 6.771087646484375e-05
list, 12, 40, 8.225440979003906e-05
list, 12, 45, 6.556510925292969e-05
list, 12, 45, 8.392333984375e-05
list, 12, 45, 6.413459777832031e-05
list, 12, 45, 6.866455078125e-05
list, 12, 45, 6.651878356933594e-05
list, 12, 45, 5.817413330078125e-05
list, 12, 45, 7.033348083496094e-05
list, 12, 45, 6.175041198730469e-05
list, 12, 45, 7.581710815429688e-05
list, 12, 45, 6.079673767089844e-05
list, 12, 50, 6.604194641113281e-05
list, 12, 50, 7.43865966796875e-05
list, 12, 50, 7.081031799316406e-05
list, 12, 50, 7.009506225585938e-05
list, 12, 50, 6.556510925292969e-05
list, 12, 50, 6.389617919921875e-05
list, 12, 50, 6.699562072753906e-05
list, 12, 50, 6.747245788574219e-05
list, 12, 50, 7.200241088867188e-05
list, 12, 50, 7.581710815429688e-05
list, 12, 55, 7.653236389160156e-05
list, 12, 55, 6.699562072753906e-05
list, 12, 55, 7.295608520507812e-05
list, 12, 55, 6.318092346191406e-05
list, 12, 55, 6.699562072753906e-05
list, 12, 55, 6.437301635742188e-05
list, 12, 55, 6.4849853515625e-05
list, 12, 55, 6.914138793945312e-05
list, 12, 55, 6.67572021484375e-05
list, 12, 55, 7.009506225585938e-05
list, 12, 60, 7.963180541992188e-05
list, 12, 60, 0.00016260147094726562
list, 12, 60, 6.771087646484375e-05
list, 12, 60, 8.296966552734375e-05
list, 12, 60, 8.0108642578125e-05
list, 12, 60, 6.651878356933594e-05
list, 12, 60, 7.319450378417969e-05
list, 12, 60, 7.081031799316406e-05
list, 12, 60, 0.00016570091247558594
list, 12, 60, 6.628036499023438e-05
list, 12, 65, 6.604194641113281e-05
list, 12, 65, 7.200241088867188e-05
list, 12, 65, 8.344650268554688e-05
list, 12, 65, 7.605552673339844e-05
list, 12, 65, 6.628036499023438e-05
list, 12, 65, 6.723403930664062e-05
list, 12, 65, 8.344650268554688e-05
list, 12, 65, 6.771087646484375e-05
list, 12, 65, 6.699562072753906e-05
list, 12, 65, 6.890296936035156e-05
list, 12, 70, 6.4849853515625e-05
list, 12, 70, 7.152557373046875e-05
list, 12, 70, 6.866455078125e-05
list, 12, 70, 6.985664367675781e-05
list, 12, 70, 6.937980651855469e-05
list, 12, 70, 7.390975952148438e-05
list, 12, 70, 7.557868957519531e-05
list, 12, 70, 6.818771362304688e-05
