Type, Size, Saturation, Time
list, 86, 35, 5.0067901611328125e-06
list, 86, 40, 5.9604644775390625e-06
list, 86, 40, 3.0994415283203125e-06
list, 86, 40, 3.0994415283203125e-06
list, 86, 40, 3.0994415283203125e-06
list, 86, 40, 5.0067901611328125e-06
list, 86, 40, 0.00018715858459472656
list, 86, 40, 4.76837158203125e-06
list, 86, 40, 7.152557373046875e-06
list, 86, 40, 4.76837158203125e-06
list, 86, 40, 5.0067901611328125e-06
list, 86, 45, 3.0994415283203125e-06
list, 86, 45, 4.76837158203125e-06
list, 86, 45, 5.245208740234375e-06
list, 86, 45, 3.5762786865234375e-06
list, 86, 45, 2.86102294921875e-06
list, 86, 45, 3.337860107421875e-06
list, 86, 45, 3.814697265625e-06
list, 86, 45, 3.337860107421875e-06
list, 86, 45, 3.814697265625e-06
list, 86, 45, 3.814697265625e-06
list, 86, 50, 5.7220458984375e-06
list, 86, 50, 4.76837158203125e-06
list, 86, 50, 3.814697265625e-06
list, 86, 50, 3.337860107421875e-06
list, 86, 50, 3.0994415283203125e-06
list, 86, 50, 3.337860107421875e-06
list, 86, 50, 3.5762786865234375e-06
list, 86, 50, 4.0531158447265625e-06
list, 86, 50, 4.291534423828125e-06
list, 86, 50, 3.0994415283203125e-06
list, 86, 55, 4.76837158203125e-06
list, 86, 55, 4.291534423828125e-06
list, 86, 55, 4.0531158447265625e-06
list, 86, 55, 3.337860107421875e-06
list, 86, 55, 3.337860107421875e-06
list, 86, 55, 4.5299530029296875e-06
list, 86, 55, 5.9604644775390625e-06
list, 86, 55, 5.9604644775390625e-06
list, 86, 55, 7.152557373046875e-06
list, 86, 55, 3.5762786865234375e-06
list, 86, 60, 3.337860107421875e-06
list, 86, 60, 3.5762786865234375e-06
list, 86, 60, 3.337860107421875e-06
list, 86, 60, 3.337860107421875e-06
list, 86, 60, 4.291534423828125e-06
list, 86, 60, 3.0994415283203125e-06
list, 86, 60, 3.5762786865234375e-06
list, 86, 60, 4.5299530029296875e-06
list, 86, 60, 3.5762786865234375e-06
list, 86, 60, 4.5299530029296875e-06
list, 86, 65, 3.0994415283203125e-06
list, 86, 65, 3.814697265625e-06
list, 86, 65, 4.291534423828125e-06
list, 86, 65, 5.7220458984375e-06
list, 86, 65, 7.152557373046875e-06
list, 86, 65, 5.0067901611328125e-06
list, 86, 65, 5.4836273193359375e-06
list, 86, 65, 5.9604644775390625e-06
list, 86, 65, 3.1948089599609375e-05
list, 86, 65, 5.9604644775390625e-06
list, 86, 70, 4.76837158203125e-06
list, 86, 70, 3.337860107421875e-06
list, 86, 70, 4.76837158203125e-06
list, 86, 70, 3.337860107421875e-06
list, 86, 70, 4.291534423828125e-06
list, 86, 70, 4.76837158203125e-06
list, 86, 70, 4.291534423828125e-06
list, 86, 70, 3.814697265625e-06
list, 86, 70, 3.337860107421875e-06
list, 86, 70, 3.337860107421875e-06
list, 86, 75, 3.337860107421875e-06
list, 86, 75, 3.0994415283203125e-06
list, 86, 75, 3.814697265625e-06
list, 86, 75, 3.814697265625e-06
list, 86, 75, 4.0531158447265625e-06
list, 86, 75, 6.198883056640625e-06
list, 86, 75, 5.0067901611328125e-06
list, 86, 75, 5.245208740234375e-06
list, 86, 75, 3.337860107421875e-06
list, 86, 75, 7.62939453125e-06
list, 86, 80, 4.291534423828125e-06
list, 86, 80, 5.0067901611328125e-06
list, 86, 80, 5.0067901611328125e-06
list, 86, 80, 5.9604644775390625e-06
list, 86, 80, 4.0531158447265625e-06
list, 86, 80, 4.5299530029296875e-06
list, 86, 80, 5.7220458984375e-06
list, 86, 80, 3.0994415283203125e-06
list, 86, 80, 3.0994415283203125e-06
list, 86, 80, 4.5299530029296875e-06
list, 86, 85, 4.0531158447265625e-06
list, 86, 85, 3.337860107421875e-06
list, 86, 85, 5.245208740234375e-06
list, 86, 85, 3.337860107421875e-06
list, 86, 85, 2.86102294921875e-06
list, 86, 85, 5.4836273193359375e-06
list, 86, 85, 5.9604644775390625e-06
list, 86, 85, 4.291534423828125e-06
list, 86, 85, 4.76837158203125e-06
list, 86, 85, 3.814697265625e-06
list, 86, 90, 5.0067901611328125e-06
list, 86, 90, 3.0994415283203125e-06
list, 86, 90, 3.814697265625e-06
list, 86, 90, 3.5762786865234375e-06
list, 86, 90, 3.337860107421875e-06
list, 86, 90, 4.0531158447265625e-06
list, 86, 90, 3.814697265625e-06
list, 86, 90, 3.814697265625e-06
list, 86, 90, 3.0994415283203125e-06
list, 86, 90, 3.337860107421875e-06
list, 86, 95, 4.0531158447265625e-06
list, 86, 95, 3.814697265625e-06
list, 86, 95, 5.4836273193359375e-06
list, 86, 95, 3.5762786865234375e-06
list, 86, 95, 5.0067901611328125e-06
list, 86, 95, 5.245208740234375e-06
list, 86, 95, 5.4836273193359375e-06
list, 86, 95, 5.7220458984375e-06
list, 86, 95, 3.337860107421875e-06
list, 86, 95, 4.76837158203125e-06
list, 86, 100, 6.9141387939453125e-06
list, 86, 100, 5.4836273193359375e-06
list, 86, 100, 3.5762786865234375e-06
list, 86, 100, 3.337860107421875e-06
list, 86, 100, 3.0994415283203125e-06
list, 86, 100, 5.0067901611328125e-06
list, 86, 100, 3.5762786865234375e-06
list, 86, 100, 3.337860107421875e-06
list, 86, 100, 4.5299530029296875e-06
list, 86, 100, 3.5762786865234375e-06
list, 87, 5, 3.337860107421875e-06
list, 87, 5, 3.337860107421875e-06
list, 87, 5, 5.4836273193359375e-06
list, 87, 5, 3.337860107421875e-06
list, 87, 5, 3.0994415283203125e-06
list, 87, 5, 3.5762786865234375e-06
list, 87, 5, 3.0994415283203125e-06
list, 87, 5, 2.384185791015625e-06
list, 87, 5, 3.0994415283203125e-06
list, 87, 5, 4.5299530029296875e-06
list, 87, 10, 3.0994415283203125e-06
list, 87, 10, 3.0994415283203125e-06
list, 87, 10, 3.0994415283203125e-06
list, 87, 10, 3.337860107421875e-06
list, 87, 10, 2.86102294921875e-06
list, 87, 10, 3.814697265625e-06
list, 87, 10, 2.86102294921875e-06
list, 87, 10, 2.86102294921875e-06
list, 87, 10, 3.337860107421875e-06
list, 87, 10, 5.245208740234375e-06
list, 87, 15, 3.0994415283203125e-06
list, 87, 15, 3.337860107421875e-06
list, 87, 15, 5.0067901611328125e-06
list, 87, 15, 4.76837158203125e-06
list, 87, 15, 3.0994415283203125e-06
list, 87, 15, 4.291534423828125e-06
list, 87, 15, 4.291534423828125e-06
list, 87, 15, 2.86102294921875e-06
list, 87, 15, 3.5762786865234375e-06
list, 87, 15, 3.337860107421875e-06
list, 87, 20, 4.0531158447265625e-06
list, 87, 20, 4.0531158447265625e-06
list, 87, 20, 4.0531158447265625e-06
list, 87, 20, 4.291534423828125e-06
list, 87, 20, 4.76837158203125e-06
list, 87, 20, 5.245208740234375e-06
list, 87, 20, 5.0067901611328125e-06
list, 87, 20, 3.337860107421875e-06
list, 87, 20, 2.86102294921875e-06
list, 87, 20, 2.86102294921875e-06
list, 87, 25, 4.291534423828125e-06
list, 87, 25, 3.337860107421875e-06
list, 87, 25, 5.0067901611328125e-06
list, 87, 25, 4.76837158203125e-06
list, 87, 25, 3.814697265625e-06
list, 87, 25, 3.337860107421875e-06
list, 87, 25, 2.86102294921875e-06
list, 87, 25, 4.0531158447265625e-06
list, 87, 25, 3.337860107421875e-06
list, 87, 25, 4.291534423828125e-06
list, 87, 30, 3.814697265625e-06
list, 87, 30, 6.198883056640625e-06
list, 87, 30, 3.337860107421875e-06
list, 87, 30, 3.0994415283203125e-06
list, 87, 30, 5.245208740234375e-06
list, 87, 30, 6.4373016357421875e-06
list, 87, 30, 4.291534423828125e-06
list, 87, 30, 3.337860107421875e-06
list, 87, 30, 3.337860107421875e-06
list, 87, 30, 3.337860107421875e-06
list, 87, 35, 3.5762786865234375e-06
list, 87, 35, 3.0994415283203125e-06
list, 87, 35, 4.5299530029296875e-06
list, 87, 35, 3.5762786865234375e-06
list, 87, 35, 4.5299530029296875e-06
list, 87, 35, 3.337860107421875e-06
list, 87, 35, 5.4836273193359375e-06
list, 87, 35, 3.337860107421875e-06
list, 87, 35, 2.6226043701171875e-06
list, 87, 35, 3.5762786865234375e-06
list, 87, 40, 3.337860107421875e-06
list, 87, 40, 4.291534423828125e-06
list, 87, 40, 3.337860107421875e-06
list, 87, 40, 3.5762786865234375e-06
list, 87, 40, 3.814697265625e-06
list, 87, 40, 3.5762786865234375e-06
list, 87, 40, 3.814697265625e-06
list, 87, 40, 3.5762786865234375e-06
list, 87, 40, 3.814697265625e-06
list, 87, 40, 5.9604644775390625e-06
list, 87, 45, 4.0531158447265625e-06
list, 87, 45, 4.5299530029296875e-06
list, 87, 45, 5.0067901611328125e-06
list, 87, 45, 3.0994415283203125e-06
list, 87, 45, 3.337860107421875e-06
list, 87, 45, 3.0994415283203125e-06
list, 87, 45, 5.4836273193359375e-06
list, 87, 45, 3.814697265625e-06
list, 87, 45, 4.0531158447265625e-06
list, 87, 45, 3.337860107421875e-06
list, 87, 50, 4.76837158203125e-06
list, 87, 50, 5.245208740234375e-06
list, 87, 50, 3.814697265625e-06
list, 87, 50, 3.337860107421875e-06
list, 87, 50, 2.86102294921875e-06
list, 87, 50, 3.337860107421875e-06
list, 87, 50, 3.814697265625e-06
list, 87, 50, 3.814697265625e-06
list, 87, 50, 3.0994415283203125e-06
list, 87, 50, 5.125999450683594e-05
list, 87, 55, 4.291534423828125e-06
list, 87, 55, 3.337860107421875e-06
list, 87, 55, 3.5762786865234375e-06
list, 87, 55, 3.337860107421875e-06
list, 87, 55, 5.4836273193359375e-06
list, 87, 55, 3.5762786865234375e-06
list, 87, 55, 3.5762786865234375e-06
list, 87, 55, 6.4373016357421875e-06
list, 87, 55, 4.0531158447265625e-06
list, 87, 55, 3.0994415283203125e-06
list, 87, 60, 3.814697265625e-06
list, 87, 60, 3.5762786865234375e-06
list, 87, 60, 3.5762786865234375e-06
list, 87, 60, 4.0531158447265625e-06
list, 87, 60, 5.7220458984375e-06
list, 87, 60, 5.9604644775390625e-06
list, 87, 60, 5.245208740234375e-06
list, 87, 60, 5.0067901611328125e-06
list, 87, 60, 4.0531158447265625e-06
list, 87, 60, 4.5299530029296875e-06
list, 87, 65, 3.5762786865234375e-06
list, 87, 65, 4.76837158203125e-06
list, 87, 65, 7.152557373046875e-06
list, 87, 65, 4.5299530029296875e-06
list, 87, 65, 5.245208740234375e-06
list, 87, 65, 3.814697265625e-06
list, 87, 65, 6.198883056640625e-06
list, 87, 65, 3.814697265625e-06
list, 87, 65, 3.337860107421875e-06
list, 87, 65, 3.5762786865234375e-06
list, 87, 70, 4.0531158447265625e-06
list, 87, 70, 3.814697265625e-06
list, 87, 70, 3.5762786865234375e-06
list, 87, 70, 5.4836273193359375e-06
list, 87, 70, 4.0531158447265625e-06
list, 87, 70, 3.814697265625e-06
list, 87, 70, 3.814697265625e-06
list, 87, 70, 6.198883056640625e-06
list, 87, 70, 3.337860107421875e-06
list, 87, 70, 1.7404556274414062e-05
list, 87, 75, 3.814697265625e-06
list, 87, 75, 3.814697265625e-06
list, 87, 75, 4.76837158203125e-06
list, 87, 75, 4.291534423828125e-06
list, 87, 75, 3.5762786865234375e-06
list, 87, 75, 3.814697265625e-06
list, 87, 75, 8.344650268554688e-06
list, 87, 75, 6.67572021484375e-06
list, 87, 75, 3.5762786865234375e-06
list, 87, 75, 3.337860107421875e-06
list, 87, 80, 3.5762786865234375e-06
list, 87, 80, 4.5299530029296875e-06
list, 87, 80, 3.5762786865234375e-06
list, 87, 80, 4.0531158447265625e-06
list, 87, 80, 3.337860107421875e-06
list, 87, 80, 4.0531158447265625e-06
list, 87, 80, 5.9604644775390625e-06
list, 87, 80, 4.291534423828125e-06
list, 87, 80, 3.814697265625e-06
list, 87, 80, 4.76837158203125e-06
list, 87, 85, 3.5762786865234375e-06
list, 87, 85, 3.0994415283203125e-06
list, 87, 85, 3.814697265625e-06
list, 87, 85, 3.814697265625e-06
list, 87, 85, 4.0531158447265625e-06
list, 87, 85, 4.76837158203125e-06
list, 87, 85, 3.337860107421875e-06
list, 87, 85, 3.814697265625e-06
list, 87, 85, 3.814697265625e-06
list, 87, 85, 2.86102294921875e-06
list, 87, 90, 5.9604644775390625e-06
list, 87, 90, 3.814697265625e-06
list, 87, 90, 4.76837158203125e-06
list, 87, 90, 4.5299530029296875e-06
list, 87, 90, 4.0531158447265625e-06
list, 87, 90, 4.0531158447265625e-06
list, 87, 90, 5.9604644775390625e-06
list, 87, 90, 5.4836273193359375e-06
list, 87, 90, 5.245208740234375e-06
list, 87, 90, 5.4836273193359375e-06
list, 87, 95, 5.7220458984375e-06
list, 87, 95, 3.814697265625e-06
list, 87, 95, 5.7220458984375e-06
list, 87, 95, 5.0067901611328125e-06
list, 87, 95, 3.5762786865234375e-06
list, 87, 95, 5.245208740234375e-06
list, 87, 95, 3.0994415283203125e-06
list, 87, 95, 4.5299530029296875e-06
list, 87, 95, 7.3909759521484375e-06
list, 87, 95, 2.86102294921875e-06
list, 87, 100, 5.7220458984375e-06
list, 87, 100, 3.337860107421875e-06
list, 87, 100, 6.198883056640625e-06
list, 87, 100, 6.4373016357421875e-06
list, 87, 100, 5.9604644775390625e-06
list, 87, 100, 4.291534423828125e-06
list, 87, 100, 4.291534423828125e-06
list, 87, 100, 6.198883056640625e-06
list, 87, 100, 3.814697265625e-06
list, 87, 100, 6.198883056640625e-06
list, 88, 5, 6.198883056640625e-06
list, 88, 5, 6.4373016357421875e-06
list, 88, 5, 3.814697265625e-06
list, 88, 5, 3.337860107421875e-06
list, 88, 5, 4.76837158203125e-06
list, 88, 5, 3.0994415283203125e-06
list, 88, 5, 3.337860107421875e-06
list, 88, 5, 3.814697265625e-06
list, 88, 5, 5.9604644775390625e-06
list, 88, 5, 5.245208740234375e-06
list, 88, 10, 4.0531158447265625e-06
list, 88, 10, 4.0531158447265625e-06
list, 88, 10, 4.76837158203125e-06
list, 88, 10, 3.814697265625e-06
list, 88, 10, 3.814697265625e-06
list, 88, 10, 2.86102294921875e-06
list, 88, 10, 3.5762786865234375e-06
list, 88, 10, 7.152557373046875e-06
list, 88, 10, 5.245208740234375e-06
list, 88, 10, 5.0067901611328125e-06
list, 88, 15, 3.814697265625e-06
list, 88, 15, 3.0994415283203125e-06
list, 88, 15, 3.5762786865234375e-06
list, 88, 15, 4.76837158203125e-06
list, 88, 15, 6.198883056640625e-06
list, 88, 15, 4.291534423828125e-06
list, 88, 15, 3.337860107421875e-06
list, 88, 15, 3.0994415283203125e-06
list, 88, 15, 3.0994415283203125e-06
list, 88, 15, 3.5762786865234375e-06
list, 88, 20, 4.0531158447265625e-06
list, 88, 20, 3.0994415283203125e-06
list, 88, 20, 3.0994415283203125e-06
list, 88, 20, 3.814697265625e-06
list, 88, 20, 4.291534423828125e-06
list, 88, 20, 5.245208740234375e-06
list, 88, 20, 3.0994415283203125e-06
list, 88, 20, 3.5762786865234375e-06
list, 88, 20, 4.5299530029296875e-06
list, 88, 20, 3.337860107421875e-06
list, 88, 25, 4.76837158203125e-06
list, 88, 25, 3.0994415283203125e-06
list, 88, 25, 2.86102294921875e-06
list, 88, 25, 3.0994415283203125e-06
list, 88, 25, 4.76837158203125e-06
list, 88, 25, 2.6226043701171875e-06
list, 88, 25, 2.86102294921875e-06
list, 88, 25, 3.337860107421875e-06
list, 88, 25, 3.337860107421875e-06
list, 88, 25, 3.0994415283203125e-06
list, 88, 30, 3.337860107421875e-06
list, 88, 30, 4.76837158203125e-06
list, 88, 30, 3.337860107421875e-06
list, 88, 30, 2.6226043701171875e-06
list, 88, 30, 5.4836273193359375e-06
list, 88, 30, 5.0067901611328125e-06
list, 88, 30, 6.198883056640625e-06
list, 88, 30, 3.337860107421875e-06
list, 88, 30, 3.5762786865234375e-06
list, 88, 30, 3.5762786865234375e-06
list, 88, 35, 3.5762786865234375e-06
list, 88, 35, 3.5762786865234375e-06
list, 88, 35, 3.5762786865234375e-06
list, 88, 35, 3.814697265625e-06
list, 88, 35, 3.337860107421875e-06
list, 88, 35, 3.814697265625e-06
list, 88, 35, 4.291534423828125e-06
list, 88, 35, 4.291534423828125e-06
list, 88, 35, 3.337860107421875e-06
list, 88, 35, 3.337860107421875e-06
list, 88, 40, 2.86102294921875e-06
list, 88, 40, 4.76837158203125e-06
list, 88, 40, 5.245208740234375e-06
list, 88, 40, 3.0994415283203125e-06
list, 88, 40, 3.5762786865234375e-06
list, 88, 40, 3.814697265625e-06
list, 88, 40, 3.337860107421875e-06
list, 88, 40, 3.0994415283203125e-06
list, 88, 40, 3.337860107421875e-06
list, 88, 40, 3.337860107421875e-06
list, 88, 45, 4.5299530029296875e-06
list, 88, 45, 3.337860107421875e-06
list, 88, 45, 3.337860107421875e-06
list, 88, 45, 3.0994415283203125e-06
list, 88, 45, 3.0994415283203125e-06
list, 88, 45, 5.4836273193359375e-06
list, 88, 45, 3.337860107421875e-06
list, 88, 45, 3.814697265625e-06
list, 88, 45, 4.291534423828125e-06
list, 88, 45, 3.5762786865234375e-06
list, 88, 50, 3.337860107421875e-06
list, 88, 50, 3.5762786865234375e-06
list, 88, 50, 3.337860107421875e-06
list, 88, 50, 3.337860107421875e-06
list, 88, 50, 6.198883056640625e-06
list, 88, 50, 6.67572021484375e-06
list, 88, 50, 6.198883056640625e-06
list, 88, 50, 3.5762786865234375e-06
list, 88, 50, 6.198883056640625e-06
list, 88, 50, 4.5299530029296875e-06
list, 88, 55, 3.5762786865234375e-06
list, 88, 55, 4.291534423828125e-06
list, 88, 55, 3.814697265625e-06
list, 88, 55, 3.337860107421875e-06
list, 88, 55, 3.5762786865234375e-06
list, 88, 55, 4.0531158447265625e-06
list, 88, 55, 3.337860107421875e-06
list, 88, 55, 5.245208740234375e-06
list, 88, 55, 3.5762786865234375e-06
list, 88, 55, 3.337860107421875e-06
list, 88, 60, 3.337860107421875e-06
list, 88, 60, 3.337860107421875e-06
list, 88, 60, 3.814697265625e-06
list, 88, 60, 3.814697265625e-06
list, 88, 60, 3.0994415283203125e-06
list, 88, 60, 4.5299530029296875e-06
list, 88, 60, 5.245208740234375e-06
list, 88, 60, 5.9604644775390625e-06
list, 88, 60, 5.0067901611328125e-06
list, 88, 60, 4.5299530029296875e-06
list, 88, 65, 4.0531158447265625e-06
list, 88, 65, 3.0994415283203125e-06
list, 88, 65, 3.814697265625e-06
list, 88, 65, 3.5762786865234375e-06
list, 88, 65, 3.0994415283203125e-06
list, 88, 65, 7.3909759521484375e-06
list, 88, 65, 5.4836273193359375e-06
list, 88, 65, 3.814697265625e-06
list, 88, 65, 3.0994415283203125e-06
list, 88, 65, 3.5762786865234375e-06
list, 88, 70, 3.0994415283203125e-06
list, 88, 70, 4.0531158447265625e-06
list, 88, 70, 3.337860107421875e-06
list, 88, 70, 3.337860107421875e-06
list, 88, 70, 3.814697265625e-06
list, 88, 70, 5.9604644775390625e-06
list, 88, 70, 4.291534423828125e-06
list, 88, 70, 3.5762786865234375e-06
list, 88, 70, 4.5299530029296875e-06
list, 88, 70, 3.814697265625e-06
list, 88, 75, 4.291534423828125e-06
list, 88, 75, 4.76837158203125e-06
list, 88, 75, 3.5762786865234375e-06
list, 88, 75, 7.867813110351562e-06
list, 88, 75, 3.0994415283203125e-06
list, 88, 75, 3.814697265625e-06
list, 88, 75, 3.5762786865234375e-06
list, 88, 75, 3.5762786865234375e-06
list, 88, 75, 5.4836273193359375e-06
list, 88, 75, 3.814697265625e-06
list, 88, 80, 5.0067901611328125e-06
list, 88, 80, 3.5762786865234375e-06
list, 88, 80, 3.5762786865234375e-06
list, 88, 80, 8.106231689453125e-06
list, 88, 80, 5.4836273193359375e-06
list, 88, 80, 5.9604644775390625e-06
list, 88, 80, 3.814697265625e-06
list, 88, 80, 3.337860107421875e-06
list, 88, 80, 3.814697265625e-06
list, 88, 80, 7.867813110351562e-06
list, 88, 85, 4.0531158447265625e-06
list, 88, 85, 3.0994415283203125e-06
list, 88, 85, 5.245208740234375e-06
list, 88, 85, 5.7220458984375e-06
list, 88, 85, 4.5299530029296875e-06
list, 88, 85, 5.245208740234375e-06
list, 88, 85, 4.291534423828125e-06
list, 88, 85, 5.4836273193359375e-06
list, 88, 85, 3.5762786865234375e-06
list, 88, 85, 5.0067901611328125e-06
list, 88, 90, 3.5762786865234375e-06
list, 88, 90, 5.4836273193359375e-06
list, 88, 90, 3.337860107421875e-06
list, 88, 90, 4.291534423828125e-06
list, 88, 90, 5.9604644775390625e-06
list, 88, 90, 3.337860107421875e-06
list, 88, 90, 6.9141387939453125e-06
list, 88, 90, 4.5299530029296875e-06
list, 88, 90, 5.4836273193359375e-06
list, 88, 90, 3.5762786865234375e-06
list, 88, 95, 5.4836273193359375e-06
list, 88, 95, 3.337860107421875e-06
list, 88, 95, 4.0531158447265625e-06
list, 88, 95, 5.9604644775390625e-06
list, 88, 95, 3.814697265625e-06
list, 88, 95, 4.0531158447265625e-06
list, 88, 95, 4.0531158447265625e-06
list, 88, 95, 4.0531158447265625e-06
list, 88, 95, 4.291534423828125e-06
list, 88, 95, 3.814697265625e-06
list, 88, 100, 6.9141387939453125e-06
list, 88, 100, 4.76837158203125e-06
list, 88, 100, 4.76837158203125e-06
list, 88, 100, 7.152557373046875e-06
list, 88, 100, 3.814697265625e-06
list, 88, 100, 3.814697265625e-06
list, 88, 100, 4.291534423828125e-06
list, 88, 100, 5.0067901611328125e-06
list, 88, 100, 3.5762786865234375e-06
list, 88, 100, 4.5299530029296875e-06
list, 89, 5, 4.5299530029296875e-06
list, 89, 5, 4.291534423828125e-06
list, 89, 5, 3.0994415283203125e-06
list, 89, 5, 3.337860107421875e-06
list, 89, 5, 3.0994415283203125e-06
list, 89, 5, 3.5762786865234375e-06
list, 89, 5, 4.76837158203125e-06
list, 89, 5, 3.5762786865234375e-06
list, 89, 5, 4.76837158203125e-06
list, 89, 5, 3.0994415283203125e-06
list, 89, 10, 2.86102294921875e-06
list, 89, 10, 4.291534423828125e-06
list, 89, 10, 5.7220458984375e-06
list, 89, 10, 5.7220458984375e-06
list, 89, 10, 3.5762786865234375e-06
list, 89, 10, 4.0531158447265625e-06
list, 89, 10, 3.814697265625e-06
list, 89, 10, 4.5299530029296875e-06
list, 89, 10, 6.9141387939453125e-06
list, 89, 10, 3.5762786865234375e-06
list, 89, 15, 3.0994415283203125e-06
list, 89, 15, 3.5762786865234375e-06
list, 89, 15, 2.86102294921875e-06
list, 89, 15, 3.5762786865234375e-06
list, 89, 15, 3.814697265625e-06
list, 89, 15, 3.814697265625e-06
list, 89, 15, 3.0994415283203125e-06
list, 89, 15, 3.814697265625e-06
list, 89, 15, 3.0994415283203125e-06
list, 89, 15, 3.0994415283203125e-06
list, 89, 20, 3.0994415283203125e-06
list, 89, 20, 3.337860107421875e-06
list, 89, 20, 4.0531158447265625e-06
list, 89, 20, 5.4836273193359375e-06
list, 89, 20, 4.0531158447265625e-06
list, 89, 20, 3.5762786865234375e-06
list, 89, 20, 3.814697265625e-06
list, 89, 20, 4.0531158447265625e-06
list, 89, 20, 3.0994415283203125e-06
list, 89, 20, 3.337860107421875e-06
list, 89, 25, 5.0067901611328125e-06
list, 89, 25, 3.337860107421875e-06
list, 89, 25, 4.76837158203125e-06
list, 89, 25, 1.6450881958007812e-05
list, 89, 25, 3.0994415283203125e-06
list, 89, 25, 3.0994415283203125e-06
list, 89, 25, 3.337860107421875e-06
list, 89, 25, 3.814697265625e-06
list, 89, 25, 5.0067901611328125e-06
list, 89, 25, 3.5762786865234375e-06
list, 89, 30, 3.814697265625e-06
list, 89, 30, 3.0994415283203125e-06
list, 89, 30, 4.291534423828125e-06
list, 89, 30, 2.86102294921875e-06
list, 89, 30, 5.245208740234375e-06
list, 89, 30, 3.814697265625e-06
list, 89, 30, 2.6226043701171875e-06
list, 89, 30, 5.245208740234375e-06
list, 89, 30, 3.337860107421875e-06
list, 89, 30, 3.5762786865234375e-06
list, 89, 35, 5.4836273193359375e-06
list, 89, 35, 3.0994415283203125e-06
list, 89, 35, 3.337860107421875e-06
list, 89, 35, 3.0994415283203125e-06
list, 89, 35, 4.291534423828125e-06
list, 89, 35, 3.0994415283203125e-06
list, 89, 35, 5.245208740234375e-06
list, 89, 35, 3.814697265625e-06
list, 89, 35, 3.814697265625e-06
list, 89, 35, 3.0994415283203125e-06
list, 89, 40, 3.337860107421875e-06
list, 89, 40, 3.337860107421875e-06
list, 89, 40, 5.245208740234375e-06
list, 89, 40, 3.5762786865234375e-06
list, 89, 40, 5.9604644775390625e-06
list, 89, 40, 3.814697265625e-06
list, 89, 40, 3.5762786865234375e-06
list, 89, 40, 3.5762786865234375e-06
list, 89, 40, 3.5762786865234375e-06
list, 89, 40, 3.0994415283203125e-06
list, 89, 45, 4.5299530029296875e-06
list, 89, 45, 3.5762786865234375e-06
list, 89, 45, 3.814697265625e-06
list, 89, 45, 3.814697265625e-06
list, 89, 45, 5.0067901611328125e-06
list, 89, 45, 5.245208740234375e-06
list, 89, 45, 3.337860107421875e-06
list, 89, 45, 3.337860107421875e-06
list, 89, 45, 4.291534423828125e-06
list, 89, 45, 5.0067901611328125e-06
list, 89, 50, 5.0067901611328125e-06
list, 89, 50, 4.0531158447265625e-06
list, 89, 50, 3.0994415283203125e-06
list, 89, 50, 3.814697265625e-06
list, 89, 50, 3.337860107421875e-06
list, 89, 50, 3.5762786865234375e-06
list, 89, 50, 3.337860107421875e-06
list, 89, 50, 3.814697265625e-06
list, 89, 50, 6.198883056640625e-06
list, 89, 50, 4.5299530029296875e-06
list, 89, 55, 5.7220458984375e-06
list, 89, 55, 5.0067901611328125e-06
list, 89, 55, 3.5762786865234375e-06
list, 89, 55, 4.5299530029296875e-06
list, 89, 55, 4.0531158447265625e-06
list, 89, 55, 4.0531158447265625e-06
list, 89, 55, 3.814697265625e-06
list, 89, 55, 3.337860107421875e-06
list, 89, 55, 4.0531158447265625e-06
list, 89, 55, 4.0531158447265625e-06
list, 89, 60, 4.0531158447265625e-06
list, 89, 60, 3.337860107421875e-06
list, 89, 60, 4.0531158447265625e-06
list, 89, 60, 5.245208740234375e-06
list, 89, 60, 5.0067901611328125e-06
list, 89, 60, 4.0531158447265625e-06
list, 89, 60, 6.4373016357421875e-06
list, 89, 60, 5.9604644775390625e-06
list, 89, 60, 4.76837158203125e-06
list, 89, 60, 3.0994415283203125e-06
list, 89, 65, 4.291534423828125e-06
list, 89, 65, 3.814697265625e-06
list, 89, 65, 6.67572021484375e-06
list, 89, 65, 5.9604644775390625e-06
list, 89, 65, 5.245208740234375e-06
list, 89, 65, 4.76837158203125e-06
list, 89, 65, 3.5762786865234375e-06
list, 89, 65, 3.337860107421875e-06
list, 89, 65, 3.814697265625e-06
list, 89, 65, 4.0531158447265625e-06
list, 89, 70, 6.198883056640625e-06
list, 89, 70, 3.337860107421875e-06
list, 89, 70, 3.814697265625e-06
list, 89, 70, 6.67572021484375e-06
list, 89, 70, 5.9604644775390625e-06
list, 89, 70, 5.245208740234375e-06
list, 89, 70, 4.5299530029296875e-06
list, 89, 70, 3.337860107421875e-06
list, 89, 70, 3.0994415283203125e-06
list, 89, 70, 5.0067901611328125e-06
list, 89, 75, 4.0531158447265625e-06
list, 89, 75, 3.0994415283203125e-06
list, 89, 75, 3.5762786865234375e-06
list, 89, 75, 7.62939453125e-06
list, 89, 75, 5.4836273193359375e-06
list, 89, 75, 3.337860107421875e-06
list, 89, 75, 4.76837158203125e-06
list, 89, 75, 3.337860107421875e-06
list, 89, 75, 3.0994415283203125e-06
list, 89, 75, 4.0531158447265625e-06
list, 89, 80, 4.5299530029296875e-06
list, 89, 80, 4.76837158203125e-06
list, 89, 80, 3.814697265625e-06
list, 89, 80, 3.0994415283203125e-06
list, 89, 80, 5.4836273193359375e-06
list, 89, 80, 4.0531158447265625e-06
